link_id,src,dst,width,lanes_in,lanes_out,link_code
55541,52639,52640,-1,1,1,0
55542,52640,52641,-1,1,1,0
55543,52641,52610,-1,1,1,0
55544,52642,52643,-1,1,1,0
55545,52643,52644,-1,1,1,0
55546,52644,52645,-1,1,1,0
55547,52645,52646,-1,1,1,0
55548,52646,52647,-1,1,1,0
55549,52647,52648,-1,1,1,0
55550,52648,52649,-1,1,1,0
55551,52649,52650,-1,1,1,0
55552,52650,52651,-1,1,1,0
55553,52651,52652,-1,1,1,0
55554,52652,52653,-1,1,1,0
55555,52653,52654,-1,1,1,0
55556,52654,52655,-1,1,1,0
55557,52655,52656,-1,1,1,0
55558,52656,52657,-1,1,1,0
55559,52657,52658,-1,1,1,0
55560,52658,52659,-1,1,1,0
55561,52659,52660,-1,1,1,0
55562,52660,52661,-1,1,1,0
55563,52661,52662,-1,1,1,0
55564,52662,52663,-1,1,1,0
55565,52663,52664,-1,1,1,0
55566,52664,52665,-1,1,1,0
55567,52665,52666,-1,1,1,0
55568,52666,52667,-1,1,1,0
55569,52667,52668,-1,1,1,0
55570,52669,52670,-1,1,1,0
55571,52670,52671,-1,1,1,0
55572,52671,52672,-1,1,1,0
55573,52672,52673,-1,1,1,0
55574,52673,52674,-1,1,1,0
55575,52674,52675,-1,1,1,0
55576,52675,52676,-1,1,1,0
55577,52676,52677,-1,1,1,0
55578,52677,52678,-1,1,1,0
55579,52678,52679,-1,1,1,0
55580,52679,52680,-1,1,1,0
55581,52680,52681,-1,1,1,0
55582,52681,52682,-1,1,1,0
55583,52682,52683,-1,1,1,0
55584,52683,52645,-1,1,1,0
55585,52684,52685,-1,1,1,0
55586,52685,52686,-1,1,1,0
55587,52686,52687,-1,1,1,0
55588,52687,52688,-1,1,1,0
55589,52688,52689,-1,1,1,0
55590,52689,52690,-1,1,1,0
55591,52690,52691,-1,1,1,0
55592,52691,52692,-1,1,1,0
55593,52692,52693,-1,1,1,0
55594,52693,52694,-1,1,1,0
55595,52694,52695,-1,1,1,0
55596,52695,52696,-1,1,1,0
55597,52696,52697,-1,1,1,0
55598,52697,52647,-1,1,1,0
55599,52698,52699,-1,1,1,0
55600,52699,52700,-1,1,1,0
55601,52700,52701,-1,1,1,0
55602,52701,52702,-1,1,1,0
55603,52702,52703,-1,1,1,0
55604,52703,8609,-1,1,1,16
55605,8613,52698,-1,1,1,16
55606,52704,52705,-1,1,1,0
55607,52705,52706,-1,1,1,0
55608,52706,52707,-1,1,1,0
55609,52707,52708,-1,1,1,0
55610,52708,52709,-1,1,1,0
55611,52709,52710,-1,1,1,0
55612,52710,52711,-1,1,1,0
55613,52711,61134,-1,1,1,0
55614,52712,52713,-1,1,1,0
55615,52713,52714,-1,1,1,0
55616,52714,52715,-1,1,1,0
55617,52715,52716,-1,1,1,0
55618,52716,52717,-1,1,1,0
55619,52717,52718,-1,1,1,0
55620,52718,52719,-1,1,1,0
55621,52719,52720,-1,1,1,0
55622,52720,52721,-1,1,1,0
55623,52721,52722,-1,1,1,0
55624,52722,52723,-1,1,1,0
55625,52723,52724,-1,1,1,0
55626,52724,52725,-1,1,1,0
55627,52725,10840,-1,1,1,0
55628,52726,52727,-1,1,1,0
55629,52727,52728,-1,1,1,0
55630,52728,52729,-1,1,1,0
55631,52729,52730,-1,1,1,0
55632,52730,52731,-1,1,1,0
55633,52731,52732,-1,1,1,0
55634,52732,52718,-1,1,1,0
55635,52733,52734,-1,1,1,0
55636,52734,52735,-1,1,1,0
55637,52735,52736,-1,1,1,0
55638,52736,52737,-1,1,1,0
55639,52737,52738,-1,1,1,0
55640,52738,52726,-1,1,1,0
55641,10845,52726,-1,1,1,0
55642,52739,52740,-1,1,1,0
55643,52740,52741,-1,1,1,0
55644,52741,52742,-1,1,1,0
55645,52742,52743,-1,1,1,0
55646,52743,52744,-1,1,1,0
55647,52744,52745,-1,1,1,0
55648,52745,61214,-1,1,1,0
55649,52746,52747,-1,1,1,0
55650,52747,61213,-1,1,1,0
55651,52748,61210,-1,1,1,0
55652,52749,61211,-1,1,1,0
55653,52750,52751,-1,1,1,0
55654,52751,52712,-1,1,1,0
55655,52712,52733,-1,1,1,0
55656,52752,52753,-1,1,1,0
55657,52753,52754,-1,1,1,0
55658,52754,52755,-1,1,1,0
55659,52755,61217,-1,1,1,0
55660,52756,61216,-1,1,1,0
55661,52757,52758,-1,1,1,0
55662,52758,52759,-1,1,1,0
55663,52759,52760,-1,1,1,0
55664,52760,52761,-1,1,1,0
55665,52761,52762,-1,1,1,0
55666,52762,52763,-1,1,1,0
55667,52763,52764,-1,1,1,0
55668,52764,52765,-1,1,1,0
55669,52765,52766,-1,1,1,0
55670,52766,52767,-1,1,1,0
55671,52767,52768,-1,1,1,0
55672,52768,52769,-1,1,1,0
55673,52769,52770,-1,1,1,0
55674,52770,52771,-1,1,1,0
55675,52771,52772,-1,1,1,0
55676,52772,52773,-1,1,1,0
55677,52773,24198,-1,1,1,0
55678,24297,52757,-1,1,1,0
55679,52774,52775,-1,1,1,0
55680,52775,52776,-1,1,1,0
55681,52776,52777,-1,1,1,0
55682,52777,52778,-1,1,1,0
55683,52778,52779,-1,1,1,0
55684,52779,52780,-1,1,1,0
55685,52780,52781,-1,1,1,0
55686,52781,52782,-1,1,1,0
55687,52782,52783,-1,1,1,0
55688,52783,52784,-1,1,1,0
55689,52784,52785,-1,1,1,0
55690,52785,52786,-1,1,1,0
55691,52786,52787,-1,1,1,0
55692,52787,52788,-1,1,1,0
55693,52788,52789,-1,1,1,0
55694,52789,52790,-1,1,1,0
55695,52790,52791,-1,1,1,0
55696,52791,52792,-1,1,1,0
55697,52792,52793,-1,1,1,0
55698,52793,52794,-1,1,1,0
55699,52794,52795,-1,1,1,0
55700,52795,52796,-1,1,1,0
55701,52796,52797,-1,1,1,0
55702,52797,52798,-1,1,1,0
55703,52798,52799,-1,1,1,0
55704,52799,52800,-1,1,1,0
55705,52800,52801,-1,1,1,0
55706,52801,52802,-1,1,1,0
55707,52802,52803,-1,1,1,0
55708,52803,52804,-1,1,1,0
55709,52804,52805,-1,1,1,0
55710,52805,52806,-1,1,1,0
55711,52806,52807,-1,1,1,0
55712,52807,52808,-1,1,1,0
55713,52808,52809,-1,1,1,0
55714,52809,52810,-1,1,1,0
55715,52810,52811,-1,1,1,0
55716,52811,52812,-1,1,1,0
55717,52812,52813,-1,1,1,0
55718,52813,52814,-1,1,1,0
55719,52814,52815,-1,1,1,0
55720,52815,52816,-1,1,1,0
55721,52816,52817,-1,1,1,0
55722,52817,52818,-1,1,1,0
55723,52818,52819,-1,1,1,0
55724,52819,52820,-1,1,1,0
55725,52820,52821,-1,1,1,0
55726,52821,52822,-1,1,1,0
55727,52822,52823,-1,1,1,0
55728,52823,52824,-1,1,1,0
55729,52824,52825,-1,1,1,0
55730,52825,52826,-1,1,1,0
55731,52826,52827,-1,1,1,0
55732,52827,52828,-1,1,1,0
55733,52828,52829,-1,1,1,0
55734,52829,52830,-1,1,1,0
55735,52830,52831,-1,1,1,0
55736,52831,52832,-1,1,1,0
55737,52832,52833,-1,1,1,0
55738,52833,52834,-1,1,1,0
55739,52834,52835,-1,1,1,0
55740,52835,52836,-1,1,1,0
55741,52836,52837,-1,1,1,0
55742,52837,52838,-1,1,1,0
55743,52838,52839,-1,1,1,0
55744,52839,52840,-1,1,1,0
55745,52840,52841,-1,1,1,0
55746,52841,52842,-1,1,1,0
55747,52842,52843,-1,1,1,0
55748,52843,52844,-1,1,1,0
55749,52844,52845,-1,1,1,0
55750,52845,52846,-1,1,1,0
55751,52846,52847,-1,1,1,0
55752,52847,52848,-1,1,1,0
55753,52848,52849,-1,1,1,0
55754,52849,52850,-1,1,1,0
55755,52850,52851,-1,1,1,0
55756,52851,52852,-1,1,1,0
55757,52852,52853,-1,1,1,0
55758,52853,52854,-1,1,1,0
55759,52854,52855,-1,1,1,0
55760,52855,52856,-1,1,1,0
55761,52856,52857,-1,1,1,0
55762,52857,52858,-1,1,1,0
55763,52858,52859,-1,1,1,0
55764,52859,52860,-1,1,1,0
55765,52860,52861,-1,1,1,0
55766,52861,52862,-1,1,1,0
55767,52862,52863,-1,1,1,0
55768,52863,52864,-1,1,1,0
55769,52864,52865,-1,1,1,0
55770,52865,52866,-1,1,1,0
55771,52866,52867,-1,1,1,0
55772,52867,52868,-1,1,1,0
55773,52868,52869,-1,1,1,0
55774,52869,52870,-1,1,1,0
55775,52870,52871,-1,1,1,0
55776,52871,52872,-1,1,1,0
55777,52774,17616,-1,1,1,0
55778,52872,12039,-1,1,1,0
55779,52873,52874,-1,1,1,0
55780,52874,52875,-1,1,1,0
55781,52875,52876,-1,1,1,0
55782,23848,52873,-1,1,1,0
55783,52877,52878,-1,1,1,0
55784,23815,52877,-1,1,1,0
55785,52879,52880,-1,1,1,0
55786,52880,52881,-1,1,1,0
55787,52881,52882,-1,1,1,0
55788,23933,52879,-1,1,1,0
55789,52883,23620,0,1,1,0
55790,52884,52885,-1,1,1,0
55791,52885,52886,-1,1,1,0
55792,52886,52887,-1,1,1,0
55793,52887,52888,-1,1,1,0
55794,52888,52889,-1,1,1,0
55795,52890,52884,-1,1,1,0
55796,52883,52890,-1,1,1,0
55797,52891,23636,0,1,1,0
55798,52892,52893,-1,1,1,0
55799,52893,52894,-1,1,1,0
55800,52894,52895,-1,1,1,0
55801,52895,52896,-1,1,1,0
55802,52896,52897,-1,1,1,0
55803,52897,52898,-1,1,1,0
55804,52898,52899,-1,1,1,0
55805,52899,52900,-1,1,1,0
55806,52900,52891,-1,1,1,0
55807,52901,23881,0,1,1,0
55808,52902,52903,-1,1,1,0
55809,52903,52904,-1,1,1,0
55810,52904,52905,-1,1,1,0
55811,52901,52902,-1,1,1,0
55812,52906,52907,-1,1,1,1
55813,52907,52908,-1,1,1,1
55814,52909,52910,-1,1,1,1
55815,52910,52911,-1,1,1,1
55816,52911,52912,-1,1,1,1
55817,52912,52913,-1,1,1,1
55818,52913,52914,-1,1,1,1
55819,52914,52915,-1,1,1,1
55820,52915,52916,-1,1,1,1
55821,52916,52917,-1,1,1,1
55822,52917,52918,-1,1,1,1
55823,52918,52919,-1,1,1,1
55824,52919,52920,-1,1,1,1
55825,52920,52921,-1,1,1,1
55826,52921,52922,-1,1,1,1
55827,52922,52923,-1,1,1,1
55828,52923,52924,-1,1,1,1
55829,52924,52925,-1,1,1,1
55830,52925,52926,-1,1,1,1
55831,52926,52927,-1,1,1,1
55832,52927,52928,-1,1,1,1
55833,52928,52929,-1,1,1,1
55834,52929,52930,-1,1,1,1
55835,52930,52931,-1,1,1,1
55836,52931,52932,-1,1,1,1
55837,52932,52933,-1,1,1,1
55838,52933,52934,-1,1,1,1
55839,52934,52935,-1,1,1,1
55840,52935,52936,-1,1,1,1
55841,52936,52937,-1,1,1,1
55842,52937,52938,-1,1,1,1
55843,52938,52939,-1,1,1,1
55844,52940,52941,-1,1,1,1
55845,52941,52942,-1,1,1,1
55846,52942,52943,-1,1,1,1
55847,52943,52944,-1,1,1,1
55848,52944,52945,-1,1,1,1
55849,52945,52946,-1,1,1,1
55850,52946,52947,-1,1,1,1
55851,52947,52948,-1,1,1,1
55852,52948,52949,-1,1,1,1
55853,52949,55680,-1,1,1,1
55854,52950,52951,-1,1,1,1
55855,52951,52952,-1,1,1,1
55856,52952,55679,-1,1,1,1
55857,52953,52954,-1,1,1,1
55858,52954,55678,-1,1,1,1
55859,52956,52955,-1,1,1,1
55860,52957,24471,0,1,1,0
55861,52957,52956,-1,1,1,1
55862,52939,23705,-1,1,1,1
55863,52958,24314,-1,1,1,1
55864,52958,52906,-1,1,1,1
55865,52908,52909,-1,1,1,1
55866,52926,52940,-1,1,1,1
55867,49813,49814,-1,1,1,0
55868,49775,49830,-1,1,1,0
55869,49750,49751,-1,1,1,0
55870,49745,49746,-1,1,1,0
55871,52959,52960,-1,1,1,0
55872,52960,52961,-1,1,1,0
55873,52961,52962,-1,1,1,0
55874,52962,52963,-1,1,1,0
55875,52963,52964,-1,1,1,0
55876,52964,52965,-1,1,1,0
55877,52965,52966,-1,1,1,0
55878,52966,52967,-1,1,1,0
55879,52967,52968,-1,1,1,0
55880,52968,52969,-1,1,1,0
55881,52969,52970,-1,1,1,0
55882,52970,52971,-1,1,1,0
55883,52971,52972,-1,1,1,0
55884,52972,52973,-1,1,1,0
55885,52973,52974,-1,1,1,0
55886,52974,52975,-1,1,1,0
55887,52975,52976,-1,1,1,0
55888,52976,52977,-1,1,1,0
55889,52977,52978,-1,1,1,0
55890,52978,52979,-1,1,1,0
55891,52979,52980,-1,1,1,0
55892,52981,52982,-1,1,1,0
55893,52982,52983,-1,1,1,0
55894,52983,52984,-1,1,1,0
55895,52984,52985,-1,1,1,0
55896,52985,52986,-1,1,1,0
55897,52986,52987,-1,1,1,0
55898,52987,52988,-1,1,1,0
55899,52988,52989,-1,1,1,0
55900,52989,52990,-1,1,1,0
55901,52990,52991,-1,1,1,0
55902,52991,52992,-1,1,1,0
55903,52992,52993,-1,1,1,0
55904,52993,52994,-1,1,1,0
55905,52994,52995,-1,1,1,0
55906,52995,52996,-1,1,1,0
55907,52996,52997,-1,1,1,0
55908,52997,52998,-1,1,1,0
55909,52998,52999,-1,1,1,0
55910,52999,53000,-1,1,1,0
55911,53000,53001,-1,1,1,0
55912,53001,53002,-1,1,1,0
55913,53002,53003,-1,1,1,0
55914,53003,53004,-1,1,1,0
55915,53004,53005,-1,1,1,0
55916,53005,53006,-1,1,1,0
55917,53006,53007,-1,1,1,0
55918,53007,53008,-1,1,1,0
55919,53008,53009,-1,1,1,0
55920,53009,53010,-1,1,1,0
55921,53010,53011,-1,1,1,0
55922,53011,53012,-1,1,1,0
55923,53012,53013,-1,1,1,0
55924,53013,53014,-1,1,1,0
55925,53015,53016,-1,1,1,0
55926,53016,53017,-1,1,1,0
55927,53017,53018,-1,1,1,0
55928,53019,53020,-1,1,1,0
55929,53020,53021,-1,1,1,0
55930,53021,17807,-1,1,1,0
55931,53018,53019,-1,1,1,0
55932,53022,53023,-1,1,1,0
55933,53023,53024,-1,1,1,0
55934,53024,53025,-1,1,1,0
55935,53025,53026,-1,1,1,0
55936,53026,53027,-1,1,1,0
55937,53020,53022,-1,1,1,0
55938,53028,53029,-1,1,1,0
55939,53029,53030,-1,1,1,0
55940,53030,53031,-1,1,1,0
55941,53031,53032,-1,1,1,0
55942,53032,53033,-1,1,1,0
55943,53033,53034,-1,1,1,0
55944,53034,53035,-1,1,1,0
55945,53035,53036,-1,1,1,0
55946,53036,53037,-1,1,1,0
55947,53037,53038,-1,1,1,0
55948,53038,53039,-1,1,1,0
55949,53039,53040,-1,1,1,0
55950,53040,53041,-1,1,1,0
55951,53041,53042,-1,1,1,0
55952,53042,53043,-1,1,1,0
55953,53043,53044,-1,1,1,0
55954,53044,53045,-1,1,1,0
55955,53045,53046,-1,1,1,0
55956,53046,53047,-1,1,1,0
55957,53047,53048,-1,1,1,0
55958,53048,53049,-1,1,1,0
55959,53049,53050,-1,1,1,0
55960,53050,53051,-1,1,1,0
55961,53051,53052,-1,1,1,0
55962,53052,53053,-1,1,1,0
55963,53053,53054,-1,1,1,0
55964,53054,53055,-1,1,1,0
55965,53055,53056,-1,1,1,0
55966,53056,53057,-1,1,1,0
55967,53057,53058,-1,1,1,0
55968,53058,53059,-1,1,1,0
55969,53059,53060,-1,1,1,0
55970,53060,53061,-1,1,1,0
55971,53061,53062,-1,1,1,0
55972,53062,53063,-1,1,1,0
55973,53064,53065,-1,1,1,0
55974,53065,53066,-1,1,1,0
55975,53066,53067,-1,1,1,0
55976,53067,53068,-1,1,1,0
55977,53068,53063,-1,1,1,0
55978,53069,53070,-1,1,1,0
55979,53070,53071,-1,1,1,0
55980,53071,53072,-1,1,1,0
55981,53072,53073,-1,1,1,0
55982,53073,53074,-1,1,1,0
55983,53074,53075,-1,1,1,0
55984,53075,53076,-1,1,1,0
55985,53076,53077,-1,1,1,0
55986,53077,53078,-1,1,1,0
55987,53078,53079,-1,1,1,0
55988,53079,53080,-1,1,1,0
55989,53080,53081,-1,1,1,0
55990,53081,53082,-1,1,1,0
55991,53082,53083,-1,1,1,0
55992,53083,53084,-1,1,1,0
55993,53084,53085,-1,1,1,0
55994,53085,53086,-1,1,1,0
55995,53086,53087,-1,1,1,0
55996,53087,53088,-1,1,1,0
55997,53088,53089,-1,1,1,0
55998,53089,53090,-1,1,1,0
55999,53090,53091,-1,1,1,0
56000,53091,53092,-1,1,1,0
56001,53092,53093,-1,1,1,0
56002,53093,53094,-1,1,1,0
56003,53094,53095,-1,1,1,0
56004,53095,53096,-1,1,1,0
56005,53096,53097,-1,1,1,0
56006,53097,53098,-1,1,1,0
56007,53098,53099,-1,1,1,0
56008,53099,53100,-1,1,1,0
56009,53100,53101,-1,1,1,0
56010,53101,53102,-1,1,1,0
56011,53102,53103,-1,1,1,0
56012,53103,53104,-1,1,1,0
56013,53104,53105,-1,1,1,0
56014,53105,16520,-1,1,1,0
56015,53106,53107,-1,1,1,0
56016,53107,53108,-1,1,1,0
56017,53108,53109,-1,1,1,0
56018,53109,53110,-1,1,1,0
56019,53110,53111,-1,1,1,0
56020,53111,53112,-1,1,1,0
56021,53112,17811,-1,1,1,0
56022,17808,28912,-1,1,1,0
56023,53113,53114,-1,1,1,0
56024,53114,53115,-1,1,1,0
56025,53115,53116,-1,1,1,0
56026,53116,53117,-1,1,1,0
56027,53113,17285,-1,1,1,0
56028,53118,53119,-1,1,1,0
56029,53119,53120,-1,1,1,0
56030,53120,53121,-1,1,1,0
56031,53121,53122,-1,1,1,0
56032,53122,53123,-1,1,1,0
56033,53123,53124,-1,1,1,0
56034,53124,53125,-1,1,1,0
56035,53125,53126,-1,1,1,0
56036,53126,53127,-1,1,1,0
56037,53127,53128,-1,1,1,0
56038,53128,53129,-1,1,1,0
56039,53129,53130,-1,1,1,0
56040,53130,53131,-1,1,1,0
56041,53131,53132,-1,1,1,0
56042,53132,53133,-1,1,1,0
56043,53133,53134,-1,1,1,0
56044,53134,53135,-1,1,1,0
56045,53135,53136,-1,1,1,0
56046,53137,53138,-1,1,1,0
56047,53138,53139,-1,1,1,0
56048,53139,53140,-1,1,1,0
56049,53140,53141,-1,1,1,0
56050,53141,53142,-1,1,1,0
56051,53142,53143,-1,1,1,0
56052,53143,53144,-1,1,1,0
56053,53144,53145,-1,1,1,0
56054,53145,53146,-1,1,1,0
56055,53146,53147,-1,1,1,0
56056,53147,53148,-1,1,1,0
56057,53148,53149,-1,1,1,0
56058,53149,53150,-1,1,1,0
56059,53150,53151,-1,1,1,0
56060,53151,53152,-1,1,1,0
56061,53152,53153,-1,1,1,0
56062,53153,53154,-1,1,1,0
56063,53155,53156,-1,1,1,0
56064,53156,53157,-1,1,1,0
56065,53157,53158,-1,1,1,0
56066,53158,53159,-1,1,1,0
56067,53159,53160,-1,1,1,0
56068,53160,53161,-1,1,1,0
56069,53161,53162,-1,1,1,0
56070,53162,53163,-1,1,1,0
56071,53163,53164,-1,1,1,0
56072,53164,53165,-1,1,1,0
56073,53165,53166,-1,1,1,0
56074,53166,53167,-1,1,1,0
56075,53167,53168,-1,1,1,0
56076,53168,53169,-1,1,1,0
56077,53169,53170,-1,1,1,0
56078,53170,53171,-1,1,1,0
56079,53172,53173,-1,1,1,0
56080,53173,53174,-1,1,1,0
56081,53174,53175,-1,1,1,0
56082,53171,53172,-1,1,1,0
56083,53176,53177,-1,1,1,0
56084,53177,53178,-1,1,1,0
56085,53178,53179,-1,1,1,0
56086,53179,53180,-1,1,1,0
56087,53180,53181,-1,1,1,0
56088,53181,53182,-1,1,1,0
56089,53182,53183,-1,1,1,0
56090,53183,53184,-1,1,1,0
56091,53184,53185,-1,1,1,0
56092,53185,53186,-1,1,1,0
56093,53186,53187,-1,1,1,0
56094,53187,53188,-1,1,1,0
56095,53188,53189,-1,1,1,0
56096,53189,53190,-1,1,1,0
56097,53190,53191,-1,1,1,0
56098,53191,53192,-1,1,1,0
56099,53192,53193,-1,1,1,0
56100,53193,53194,-1,1,1,0
56101,53194,53195,-1,1,1,0
56102,53195,53196,-1,1,1,0
56103,53196,53002,-1,1,1,0
56104,53197,53198,-1,1,1,0
56105,53198,53199,-1,1,1,0
56106,53199,53200,-1,1,1,0
56107,53200,53201,-1,1,1,0
56108,53201,53202,-1,1,1,0
56109,53202,53203,-1,1,1,0
56110,53203,53204,-1,1,1,0
56111,53204,53205,-1,1,1,0
56112,53205,53206,-1,1,1,0
56113,53206,53207,-1,1,1,0
56114,53207,53208,-1,1,1,0
56115,53208,53209,-1,1,1,0
56116,53209,53210,-1,1,1,0
56117,53210,53211,-1,1,1,0
56118,53212,53213,-1,1,1,0
56119,53213,53214,-1,1,1,0
56120,53214,53215,-1,1,1,0
56121,53215,53137,-1,1,1,0
56122,53136,53212,-1,1,1,0
56123,53216,53217,-1,1,1,0
56124,53217,53218,-1,1,1,0
56125,53218,53219,-1,1,1,0
56126,53219,53220,-1,1,1,0
56127,53220,53197,-1,1,1,0
56128,53214,53216,-1,1,1,0
56129,53221,53222,-1,1,1,0
56130,53222,53223,-1,1,1,0
56131,53223,53224,-1,1,1,0
56132,53224,53225,-1,1,1,0
56133,53225,53226,-1,1,1,0
56134,53226,53227,-1,1,1,0
56135,53227,53228,-1,1,1,0
56136,53228,53229,-1,1,1,0
56137,53229,53230,-1,1,1,0
56138,53230,53231,-1,1,1,0
56139,53231,53232,-1,1,1,0
56140,53232,53233,-1,1,1,0
56141,53233,53208,-1,1,1,0
56142,53219,53221,-1,1,1,0
56143,53117,53118,-1,1,1,0
56144,53154,53155,-1,1,1,0
56145,53014,53015,-1,1,1,0
56146,52980,52981,-1,1,1,0
56147,53068,53069,-1,1,1,0
56148,53027,53064,-1,1,1,0
56149,52959,16510,-1,1,1,0
56150,53234,53235,-1,1,1,0
56151,53235,53236,-1,1,1,0
56152,53236,53237,-1,1,1,0
56153,53237,53238,-1,1,1,0
56154,53238,53239,-1,1,1,0
56155,53239,53240,-1,1,1,0
56156,53240,53241,-1,1,1,0
56157,53241,53242,-1,1,1,0
56158,53242,53243,-1,1,1,0
56159,53243,53244,-1,1,1,0
56160,53244,53245,-1,1,1,0
56161,53245,53246,-1,1,1,0
56162,53246,53247,-1,1,1,0
56163,53248,53249,-1,1,1,0
56164,53249,53250,-1,1,1,0
56165,53250,53251,-1,1,1,0
56166,53251,53252,-1,1,1,0
56167,53252,53253,-1,1,1,0
56168,53253,53254,-1,1,1,0
56169,53255,53256,-1,1,1,0
56170,53256,53257,-1,1,1,0
56171,53257,53258,-1,1,1,0
56172,53258,53259,-1,1,1,0
56173,53259,53260,-1,1,1,0
56174,53260,53261,-1,1,1,0
56175,53262,53263,-1,1,1,0
56176,53263,53264,-1,1,1,0
56177,53261,53262,-1,1,1,0
56178,53265,53266,-1,1,1,0
56179,53266,53267,0,1,0,0
56180,53267,53268,0,1,0,0
56181,53268,53269,0,1,0,0
56182,53269,53270,0,1,0,0
56183,53270,53271,0,1,0,0
56184,53271,53272,0,1,0,0
56185,53273,53274,0,1,0,0
56186,53274,53275,0,1,0,0
56187,53275,53276,0,1,0,0
56188,53276,53277,0,1,0,0
56189,53277,53278,0,1,0,0
56190,53278,53279,0,1,0,0
56191,53279,53280,0,1,0,0
56192,53280,53281,0,1,0,0
56193,53281,53282,0,1,0,0
56194,53282,53283,0,1,0,0
56195,53283,53284,0,1,0,0
56196,53284,53285,0,1,0,0
56197,53285,53286,0,1,0,0
56198,53286,53287,0,1,0,0
56199,53287,53288,0,1,0,0
56200,53288,53266,0,1,0,0
56201,53289,53290,-1,1,1,0
56202,53290,53291,-1,1,1,0
56203,53291,53292,-1,1,1,0
56204,53292,53281,0,1,1,0
56205,53293,53294,-1,1,1,0
56206,53294,53295,-1,1,1,0
56207,53295,53296,-1,1,1,0
56208,53296,53297,-1,1,1,0
56209,53297,53298,-1,1,1,0
56210,53298,53240,-1,1,1,0
56211,10323,53289,-1,1,1,0
56212,19595,53234,-1,1,1,0
56213,53247,53248,-1,1,1,0
56214,53254,53255,-1,1,1,0
56215,53264,53265,-1,1,1,0
56216,53272,53273,0,1,0,0
56217,53292,53293,-1,1,1,0
56218,53299,53300,-1,1,1,1
56219,53300,53301,-1,1,1,1
56220,53301,53302,-1,1,1,1
56221,53302,53303,-1,1,1,1
56222,53303,53304,0,1,1,1
56223,53304,53305,0,1,1,1
56224,53305,53306,0,1,1,1
56225,53306,53307,0,1,1,1
56226,53307,53308,0,1,1,1
56227,53308,53309,0,1,1,1
56228,53309,53310,0,1,1,1
56229,53310,53311,0,1,1,1
56230,53311,53312,0,1,1,1
56231,53312,53313,0,1,1,1
56232,53313,53314,0,1,1,1
56233,53314,53315,0,1,1,1
56234,53315,53316,0,1,1,1
56235,53316,53317,0,1,1,1
56236,53317,53318,0,1,1,1
56237,53318,53319,0,1,1,1
56238,53319,53320,0,1,1,1
56239,53321,53322,0,1,1,1
56240,53322,53323,0,1,1,1
56241,53323,53324,0,1,1,1
56242,53324,53325,0,1,1,1
56243,53325,53326,0,1,1,1
56244,53326,53327,0,1,1,1
56245,53327,53328,0,1,1,1
56246,53328,53329,0,1,1,1
56247,53329,53330,0,1,1,1
56248,53330,53331,0,1,1,1
56249,53331,53332,0,1,1,1
56250,53332,53333,0,1,1,1
56251,53333,53334,0,1,1,1
56252,53334,53335,0,1,1,1
56253,53335,53336,0,1,1,1
56254,53336,53337,0,1,1,1
56255,53337,53338,0,1,1,1
56256,53338,53339,0,1,1,1
56257,53339,53340,0,1,1,1
56258,53340,53341,0,1,1,1
56259,53341,53342,0,1,1,1
56260,53342,53343,0,1,1,1
56261,53343,53344,0,1,1,1
56262,53344,53345,0,1,1,1
56263,53345,53346,0,1,1,1
56264,53346,53347,0,1,1,1
56265,53347,53348,0,1,1,1
56266,53348,53349,0,1,1,1
56267,53349,53350,0,1,1,1
56268,53350,53351,0,1,1,1
56269,53351,53352,0,1,1,1
56270,53352,53353,0,1,1,1
56271,53353,53354,0,1,1,1
56272,53354,53355,0,1,1,1
56273,53355,53356,0,1,1,1
56274,53356,53357,0,1,1,1
56275,53357,53358,0,1,1,1
56276,53358,53359,0,1,1,1
56277,53359,53360,0,1,1,1
56278,53360,53361,0,1,1,1
56279,53361,53362,0,1,1,1
56280,53362,53363,0,1,1,1
56281,53363,53364,0,1,1,1
56282,53364,53365,0,1,1,1
56283,53365,53366,0,1,1,1
56284,53366,53367,0,1,1,1
56285,53367,53562,0,1,1,1
56286,53368,53369,0,1,1,1
56287,53369,53370,0,1,1,1
56288,53370,53371,0,1,1,1
56289,53371,53372,0,1,1,1
56290,53372,53373,0,1,1,1
56291,53373,53374,0,1,1,1
56292,53374,53375,0,1,1,1
56293,53375,53376,0,1,1,1
56294,53376,53566,0,1,1,1
56295,53377,53378,0,1,1,1
56296,53378,53379,0,1,1,1
56297,53379,53380,0,1,1,1
56298,53380,53381,0,1,1,1
56299,53381,53382,0,1,1,1
56300,53382,53383,0,1,1,1
56301,53383,53384,0,1,1,1
56302,53384,53428,0,1,1,1
56303,53385,53386,0,1,1,1
56304,53386,53387,0,1,1,1
56305,53387,53388,0,1,1,1
56306,53388,53389,0,1,1,1
56307,53389,53390,0,1,1,1
56308,53390,53391,0,1,1,1
56309,53391,53392,0,1,1,1
56310,53392,53393,0,1,1,1
56311,53393,53394,0,1,1,1
56312,53394,53395,0,1,1,1
56313,53395,53396,0,1,1,1
56314,53396,53397,0,1,1,1
56315,53397,53398,0,1,1,1
56316,53398,53399,0,1,1,1
56317,53399,53400,0,1,1,1
56318,53400,53401,0,1,1,1
56319,53401,53402,0,1,1,1
56320,53402,53403,0,1,1,1
56321,53404,53299,-1,1,1,1
56322,53405,53406,0,1,1,0
56323,53406,53407,0,1,1,0
